SICRO,TO,07-2019,E9545,928759.6568,46.4380,15.9216,0.0000,59.7060,54.5300,33.5876,29.7843,
SICRO,TO,07-2019,E9547,493.7018,0.0395,0.0089,0.0000,0.0395,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9548,1055.3443,0.0844,0.0190,0.0000,0.0739,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9551,6184.0000,0.5566,0.1113,0.0000,0.3092,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9552,8927.8161,0.7142,0.1607,0.0000,0.4464,0.0000,0.0000,00000,
SICRO,TO,07-2019,E9553,21970.5135,1.9773,0.3955,0.0000,1.0985,0.0000,0.0000,00000,
SICRO,TO,07-2019,E9556,16375.2086,1.0917,0.2866,0.0000,1.0917,3.9134,0.0000,0.0000,
SICRO,TO,07-2019,E9558,195320.8537,8.1384,2.7467,0.0000,5.0865,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9559,345612.3683,15.5526,4.6658,0.0000,10.3684,6.3000,0.0000,0.0000,
SICRO,TO,07-2019,E9560,512706.2435,21.9731,8.7892,3.6622,32.9597,116.3750,21.4315,19.1921,
SICRO,TO,07-2019,E9561,25475.6572,2.0381,0.4586,0.0000,1.2738,0.0000,0.0000,00000,
SICRO,TO,07-2019,E9562,40020.9936,3.2017,0.7204,0.0000,2.0010,0.0000,0.0000,00000,
SICRO,TO,07-2019,E9563,2406477.0900,160.4318,42.1133,0.0000,160.4318,77.0000,24.4479,21.8212,
SICRO,TO,07-2019,E9565,2375682.2190,92.3876,39.5947,0.0000,131.9823,126.9100,24.4479,21.8212,
SICRO,TO,07-2019,E9566,2462503.2076,86.1876,40.6313,0.0000,123.1252,38.5000,33.5876,29.7843,
SICRO,TO,07-2019,E9567,13297.9359,1.0638,0.2394,0.0000,1.0638,8.7398,0.0000,0.0000,
SICRO,TO,07-2019,E9568,926.2863,0.0741,0.0167,0.0000,0.0463,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9569,3865699.4528,46.9790,22.1472,0.0000,67.1128,70.5250,67.1752,59.5686,
SICRO,TO,07-2019,E9574,1849645.5177,123.3097,32.3688,0.0000,123.3097,76.1250,24.4479,21.8212,
SICRO,TO,07-2019,E9576,634574.5591,44.4202,11.4223,0.0000,44.4202,46.8650,24.4479,21.8212,
SICRO,TO,07-2019,E9577,159435.6650,10.6290,2.7901,0.0000,9.3004,86.2400,18.8326,16.9190,
